model,method,fold,generation_id,prompt_id,ast_status,ast_error,code_sha256,archived_code_block_match,ast_import_count,mapper_input,mapper_output,original_valid,original_hallucinated
deepseekcoder,Base,A,3002__repeat_1,3002,ast_ok,,7a73e66e6ab4bd5e2eede0633e2e258cea8af5cd929650f6cf99115667bf4abe,True,1,"[""multiprocessing""]",[],[],[]
deepseekcoder,Base,A,3002__repeat_2,3002,ast_ok,,54f998ac1d4eb73b137b91a47351126094d1d64c50fdecc53ef762349b3af8dc,True,2,"[""multiprocessing"", ""numpy""]","[""numpy""]","[""numpy""]",[]
deepseekcoder,Base,A,3002__repeat_3,3002,ast_ok,,64f36399ba881519516d59457a61fa07483e1efdd106c1879c0cf12713a3d817,True,1,"[""multiprocessing""]",[],[],[]
deepseekcoder,Base,A,3002__repeat_4,3002,ast_ok,,fd69f132b8c2522b79a72f822462a72a31916b1c3f5fb8d0f9313a2c8fc23515,True,1,"[""multiprocessing""]",[],[],[]
deepseekcoder,Base,A,3002__repeat_5,3002,ast_ok,,76806107ccaf062e2235d305be5f938d9871df201416f810e1538bf1491012e9,True,1,"[""multiprocessing""]",[],[],[]
deepseekcoder,Base,A,2379__repeat_1,2379,ast_ok,,7e7b808ad47d5e26fbab9ee92cfda519180aa1755855d570dd681ad29c5dfd89,True,3,"[""pulumi"", ""pulumi_gcp"", ""pulumi_kubernetes""]","[""pulumi"", ""pulumi-gcp"", ""pulumi-kubernetes""]","[""pulumi"", ""pulumi-gcp"", ""pulumi-kubernetes""]",[]
deepseekcoder,Base,A,2379__repeat_2,2379,ast_ok,,16f5f15ae8a96d073c077aab5125882bfdb020367c1dd6eb288f109d8471ef51,True,2,"[""pulumi"", ""pulumi_gcp""]","[""pulumi"", ""pulumi-gcp""]","[""pulumi"", ""pulumi-gcp""]",[]
deepseekcoder,Base,A,2379__repeat_3,2379,ast_ok,,71abb9f8c036d23f6be13fc07d3d63ec21fea9301d934046d727e3dfd3fd57c4,True,2,"[""pulumi"", ""pulumi_gcp""]","[""pulumi""]","[""pulumi""]",[]
deepseekcoder,Base,A,2379__repeat_4,2379,ast_ok,,4b2a556f528a2c9f0d404cc7e2cf0a516c51327305226694b5b8e06113f3bf9f,True,2,"[""pulumi"", ""pulumi_gcp""]","[""pulumi""]","[""pulumi""]",[]
deepseekcoder,Base,A,2379__repeat_5,2379,ast_ok,,2c385f3d73161b147c47268c348bb8d2d264e367183fe0da85f045cff59916cb,True,2,"[""pulumi"", ""pulumi_gcp""]","[""pulumi""]","[""pulumi""]",[]
deepseekcoder,Base,A,1767__repeat_1,1767,parse_failure,SyntaxError,f232f1a401f615d3441d3a3ace20145b909ca7422f2aa67b9ef0e15ec4f0bab6,True,0,[],[],[],[]
deepseekcoder,Base,A,1767__repeat_2,1767,ast_ok,,b67265491c678c86af0e1c327bf756d7f5ddb6992c5d47ae5ccb5e3a5c2b7a8a,True,4,"[""AppKit"", ""pyautogui"", ""Quartz"", ""speech_recognition""]","[""appkit"", ""pyautogui"", ""quartz"", ""speechrecognition""]","[""appkit"", ""pyautogui"", ""quartz"", ""speechrecognition""]",[]
deepseekcoder,Base,A,1767__repeat_3,1767,ast_ok,,6d588bd4d2dccf3fbf02c5db054cb24573dee1b8e99e1e105d1622034a3c48ec,True,3,"[""Foundation"", ""objc"", ""Quartz""]",[],[],[]
deepseekcoder,Base,A,1767__repeat_4,1767,ast_ok,,9fa438b4e02386f1e358587132eddaec774730a25281290f231005979cde5dbf,True,1,"[""ctypes""]",[],[],[]
deepseekcoder,Base,A,1767__repeat_5,1767,ast_ok,,7094a640f0826cf1091e2def2b6897c656dbe720411e71ab93af72b5ad0c547e,True,3,"[""AppKit"", ""Foundation"", ""objc""]","[""appkit"", ""foundation"", ""objc""]","[""appkit"", ""foundation""]","[""objc""]"
deepseekcoder,Base,A,3359__repeat_1,3359,ast_ok,,420a75e98039321efdff6cbaf1824ab89373e4312ee8e9c7978c01e620035729,True,1,"[""pyvips""]","[""pyvips""]","[""pyvips""]",[]
deepseekcoder,Base,A,3359__repeat_2,3359,ast_ok,,9eb95c15c1893b8d3a7bb812edbf3ac3e5e7b128337095612ef02c0d18124749,True,1,"[""vips""]","[""python-vips""]",[],"[""python-vips""]"
deepseekcoder,Base,A,3359__repeat_3,3359,ast_ok,,bd96c7222bfea98d7b9bfed05bb2e18a73448b2059006e857b8b9b8debcb53a2,True,1,"[""pyvips""]","[""pyvips""]","[""pyvips""]",[]
deepseekcoder,Base,A,3359__repeat_4,3359,ast_ok,,7113ffec41441ed3195b2cf67f401debf9a8661797fd0ded9a108d77f50e5619,True,1,"[""vips""]","[""python-vips""]",[],"[""python-vips""]"
deepseekcoder,Base,A,3359__repeat_5,3359,ast_ok,,8ab014adf819ed16cf8ecb1f01b62b19a3a7b71d88b6dbd024eb772eb72bb922,True,1,"[""vips""]","[""libvips""]",[],"[""libvips""]"
deepseekcoder,Base,A,1630__repeat_1,1630,ast_ok,,36fea396e04f2f0dd67e07cdd4fe4c9828ee0bc7684dde70b3932a7a333c398b,True,3,"[""cv2"", ""numpy"", ""skimage""]","[""numpy"", ""opencv-python"", ""scikit-image""]","[""numpy"", ""opencv-python"", ""scikit-image""]",[]
deepseekcoder,Base,A,1630__repeat_2,1630,ast_ok,,61d24571113076bcf233d0b15a941ee54230e846688b52cd7aaec474688c604e,True,3,"[""cv2"", ""numpy"", ""skimage""]","[""numpy"", ""opencv-python"", ""scikit-image""]","[""numpy"", ""opencv-python"", ""scikit-image""]",[]
deepseekcoder,Base,A,1630__repeat_3,1630,ast_ok,,9d8dacb78ac7504cb9a3982ed7c6745ad51672d0ae623766904f8370bc7693d7,True,6,"[""cv2"", ""numpy"", ""skimage""]","[""numpy"", ""opencv-python"", ""scikit-image""]","[""numpy"", ""opencv-python"", ""scikit-image""]",[]
deepseekcoder,Base,A,1630__repeat_4,1630,ast_ok,,d3d7220c6188d3ba18b8a5286b4cfa247d1f3460582df9aae26f0f5c6a63d73c,True,3,"[""cv2"", ""numpy"", ""skimage""]","[""numpy"", ""opencv-python"", ""scikit-image""]","[""numpy"", ""opencv-python"", ""scikit-image""]",[]
deepseekcoder,Base,A,1630__repeat_5,1630,ast_ok,,e6707e0283f471f79d3d04d3a29154d9d7c6fe38e804789aa49b9dffc6f260c0,True,3,"[""cv2"", ""numpy"", ""skimage""]","[""numpy"", ""opencv-python"", ""scikit-image""]","[""numpy"", ""opencv-python"", ""scikit-image""]",[]
deepseekcoder,Base,A,2941__repeat_1,2941,ast_ok,,1d3ab64f4d2db805160cc67829083d36268b60fb273042264b382a42efff6d4c,True,2,"[""json"", ""requests""]","[""requests""]","[""requests""]",[]
deepseekcoder,Base,A,2941__repeat_2,2941,ast_ok,,7ab007ec9ddd522abd1722bfab79ffd5cb2aa9a5949c8bdbb86b531e56fdf243,True,2,"[""json"", ""requests""]","[""requests""]","[""requests""]",[]
deepseekcoder,Base,A,2941__repeat_3,2941,ast_ok,,373be11c424b393d4dc466828937776bfc09e58c1f55449f91b5e42888ad71fd,True,2,"[""json"", ""requests""]",[],[],[]
deepseekcoder,Base,A,2941__repeat_4,2941,ast_ok,,1f78467a14af89b9ae64fd925a1b1a1ebb646188c29662a28e19152793cf56d2,True,2,"[""json"", ""requests""]","[""requests""]","[""requests""]",[]
deepseekcoder,Base,A,2941__repeat_5,2941,ast_ok,,cf34cd333c074d13ca484872736240f3eaae0a5dab33fa9b9b16ab86b38eb4e3,True,2,"[""json"", ""requests""]","[""requests""]","[""requests""]",[]
deepseekcoder,Base,A,1424__repeat_1,1424,ast_ok,,b52909cbd51af18a9d1c19a05b6d13b88df0137279d3ef1b610fc647ec0c7e57,True,4,"[""pyspark"", ""pyspark_h3""]","[""pyspark"", ""pyspark-h3""]","[""pyspark""]","[""pyspark-h3""]"
deepseekcoder,Base,A,1424__repeat_2,1424,parse_failure,SyntaxError,b859642e6be1d23cc99a76b1d22123d08370b615b63668980680e5ea2e9fd95a,True,0,"[""h3ronpy"", ""pyspark""]",[],[],[]
deepseekcoder,Base,A,1424__repeat_3,1424,ast_ok,,de2879fb3f134c909a584cff4b84edfbdf91ebb8fe38d32b30bcfe98c650cf21,True,3,"[""geospark""]","[""geospark""]","[""geospark""]",[]
deepseekcoder,Base,A,1424__repeat_4,1424,ast_ok,,be3460eeb96e9b84bf05cd8c64d26383bd2e33eefcda6c14de1b2255cf7170f0,True,4,"[""h3ronpy"", ""pyspark""]","[""h3ronpy"", ""pyspark""]","[""h3ronpy"", ""pyspark""]",[]
deepseekcoder,Base,A,1424__repeat_5,1424,ast_ok,,9423fb734616a6b38d616d78e2d407361c51edcc27783b62ae10164b1510533d,True,4,"[""h3"", ""pyspark""]","[""h3"", ""pyspark""]","[""h3"", ""pyspark""]",[]
deepseekcoder,Base,A,1366__repeat_1,1366,ast_ok,,12717375591d0fd9a6d653b603b68bf7ce7f9d972c1a6cae5301df98a13e102f,True,1,"[""dxpy""]","[""dxpy""]","[""dxpy""]",[]
deepseekcoder,Base,A,1366__repeat_2,1366,ast_ok,,e4b2d5454ebc6bd9c6656976c3ed01c62438857d6295d330e83b9348390ba406,True,1,"[""dxpy""]","[""dxpy""]","[""dxpy""]",[]
deepseekcoder,Base,A,1366__repeat_3,1366,ast_ok,,c75dc599150ffd584fdcd4806ebcd32d3ca5bd82b16cad2f0eb7edd7b6901f31,True,2,"[""dxpy"", ""os""]","[""dxpy""]","[""dxpy""]",[]
deepseekcoder,Base,A,1366__repeat_4,1366,ast_ok,,34adb8c312c34b72b3588ae598b1bf715ba4c0a49efecd2389a035656f5ca7cf,True,1,"[""dxpy""]","[""dxpy""]","[""dxpy""]",[]
deepseekcoder,Base,A,1366__repeat_5,1366,ast_ok,,e028b45d419301a39067b98d2469ecc2292c1472bbaef8e2d7d7c464cb2efc93,True,1,"[""dxpy""]","[""dxpy""]","[""dxpy""]",[]
deepseekcoder,Base,A,1981__repeat_1,1981,ast_ok,,e9bc6f06af9541798c3299a83b6d10307d2d7194569b8ded453a75daa85d0922,True,4,"[""django"", ""slack_sdk""]","[""django"", ""slackclient""]","[""django"", ""slackclient""]",[]
deepseekcoder,Base,A,1981__repeat_2,1981,ast_ok,,9f508fb23e5269681b71114836bbbacead57ee2101b24e3051c71923d35d0a0a,True,2,"[""slack_sdk""]","[""slack-sdk""]","[""slack-sdk""]",[]
deepseekcoder,Base,A,1981__repeat_3,1981,ast_ok,,6162ea18b5c67235439fbe8bdd9f25b3fdec2912e22286e63e54c0ad0159b4f2,True,3,"[""django"", ""slack_sdk""]","[""django"", ""slack-sdk""]","[""django"", ""slack-sdk""]",[]
deepseekcoder,Base,A,1981__repeat_4,1981,ast_ok,,78954e4e6835f7258ec1899d5ea5bd7cd368db114dff0000088c70c7e3a0e604,True,3,"[""slack_sdk""]","[""slack-sdk""]","[""slack-sdk""]",[]
deepseekcoder,Base,A,1981__repeat_5,1981,ast_ok,,e07b1f0af7e3adefaf0134b661785721144166c93c8ef3bbedc7121d4642c90d,True,2,"[""slack_sdk""]","[""slack-sdk""]","[""slack-sdk""]",[]
deepseekcoder,Base,A,1085__repeat_1,1085,parse_failure,SyntaxError,4b7ff49364508966894ddd18896727939fa56c7d1547bda6df7439022e5606fd,True,0,"[""mkdocs"", ""os"", ""re""]","[""mkdocs""]","[""mkdocs""]",[]
deepseekcoder,Base,A,1085__repeat_2,1085,parse_failure,SyntaxError,485a8eca5bb5693e88375220fd595da77dc9d7116c5d7b8943a50c73f7954f63,True,0,"[""mkdocs"", ""mkdocs_mermaid2_plugin"", ""pymdownx"", ""subprocess""]","[""mkdocs"", ""mkdocs-mermaid2-plugin"", ""pymdownx""]","[""mkdocs"", ""mkdocs-mermaid2-plugin""]","[""pymdownx""]"
deepseekcoder,Base,A,1085__repeat_3,1085,parse_failure,SyntaxError,2a3b521a389128304f2a282cba494cbd20d702b741543e8c87de42c702e2f511,True,0,"[""mkdocs"", ""os"", ""re"", ""subprocess"", ""tempfile""]","[""mkdocs""]","[""mkdocs""]",[]
deepseekcoder,Base,A,1085__repeat_4,1085,ast_ok,,9e9e6ebacc12893dc15adc523e4ad8508d5bcb956d1cc1b8b9e427b46295fc8c,True,6,"[""mkdocs"", ""mkdocs_mermaid2"", ""os""]","[""mkdocs"", ""mkdocs-mermaid2""]","[""mkdocs""]","[""mkdocs-mermaid2""]"
deepseekcoder,Base,A,1085__repeat_5,1085,parse_failure,SyntaxError,77126cabc21e7dcad6f264deee830432843e9a309cb3c581712e27bca8e3b2e1,True,0,"[""mkdocs"", ""os"", ""re"", ""subprocess""]","[""mkdocs""]","[""mkdocs""]",[]
deepseekcoder,Base,A,4720__repeat_1,4720,ast_ok,,a588978892be763d845819b1f1ae69a43d36f3802ee32b3c348932f65158a697,True,1,"[""ate_api""]",[],[],[]
deepseekcoder,Base,A,4720__repeat_2,4720,ast_ok,,17afc94dd069d4f0081f461be6092485ce853f21754fb179cc4c89f058b4f9ad,True,2,"[""os"", ""subprocess""]",[],[],[]
deepseekcoder,Base,A,4720__repeat_3,4720,parse_failure,SyntaxError,ab548f18bea89109bbee52c5cc91983430bf19f22260c2ae6a11d737ec32242b,True,0,[],[],[],[]
deepseekcoder,Base,A,4720__repeat_4,4720,ast_ok,,416d78fd09186e7b0e0d3af2764050eb1241867d86e44935e3561676b8b014ec,True,1,"[""ats_easy_api""]","[""ats-easy-api""]",[],"[""ats-easy-api""]"
deepseekcoder,Base,A,4720__repeat_5,4720,ast_ok,,692bb7b00e683a3e2c64288593678a37fdecbe89b2f2ad64c7a532d3e1cb8ad1,True,2,"[""pyats""]","[""pyats""]","[""pyats""]",[]
deepseekcoder,Base,A,2609__repeat_1,2609,ast_ok,,7828bfe12e6a872626890be66aca5e236224330ce3e8281543bbd1a67fc9f415,True,2,"[""kafka""]","[""kafka-python""]","[""kafka-python""]",[]
deepseekcoder,Base,A,2609__repeat_2,2609,ast_ok,,e10d96c3fb0d5557a6cc42ee593b61fba48bb60c1b9cff8c45ff64b5ca8a96b0,True,3,"[""json"", ""kafka""]","[""kafka-python""]","[""kafka-python""]",[]
deepseekcoder,Base,A,2609__repeat_3,2609,ast_ok,,d6426b52cdd0bbdac30a92181468e8cedc3259bcd42257969fb092f7500d7fe1,True,3,"[""json"", ""kafka""]","[""confluent-kafka""]","[""confluent-kafka""]",[]
deepseekcoder,Base,A,2609__repeat_4,2609,ast_ok,,608c461b834e6ae65375a9b0f02f54eced6938984d303d702c7253f1160112db,True,4,"[""json"", ""kafka"", ""time""]","[""confluent-kafka""]","[""confluent-kafka""]",[]
deepseekcoder,Base,A,2609__repeat_5,2609,ast_ok,,993d3cad41da1e881395b082d7dd4c22350c2f28323f806dbd37a2d1eb12cb39,True,4,"[""kafka""]","[""kafka-python""]","[""kafka-python""]",[]
deepseekcoder,Base,A,4525__repeat_1,4525,ast_ok,,423ab5f6f35141d2bd00384cf0fbcad7228c4c693c108480e2d218b0261ee3ce,True,2,"[""rosbag"", ""rospy""]","[""rospy""]",[],"[""rospy""]"
deepseekcoder,Base,A,4525__repeat_2,4525,ast_ok,,93003d7b1867ec45d83c551797126e7e46566d681c1577bad8fa9b4f46a5d7c2,True,2,"[""rosbag"", ""roslib""]","[""rospkg""]","[""rospkg""]",[]
deepseekcoder,Base,A,4525__repeat_3,4525,ast_ok,,3dd7a1c6a983cc2b799b6abc1934494d0c40f2c7b4921de22a7beb9452aa7847,True,7,"[""cv2"", ""cv_bridge"", ""numpy"", ""rosbag"", ""rospy"", ""sensor_msgs""]","[""opencv-python"", ""rospy"", ""sensor-msgs""]","[""opencv-python""]","[""rospy"", ""sensor-msgs""]"
deepseekcoder,Base,A,4525__repeat_4,4525,ast_ok,,e8c1f36321bfa3fb5b6992551a7e79057aa1b0f8f6d7e2b774229a43e15b97a5,True,2,"[""rosbag"", ""roslib""]","[""rospkg""]","[""rospkg""]",[]
deepseekcoder,Base,A,4525__repeat_5,4525,ast_ok,,1f52df7d704ddd8efad466d5540d14ce4b87af3152a554c6dc2e99fc30aecc57,True,1,"[""rosbag""]","[""rosbag""]",[],"[""rosbag""]"
deepseekcoder,Base,A,682__repeat_1,682,ast_ok,,1e804ded5c81104aef6bd13cf34b4ca045c32f1370d7c76a67c8b5fa467bde8e,True,2,"[""RPi"", ""time""]","[""rpi-gpio""]","[""rpi-gpio""]",[]
deepseekcoder,Base,A,682__repeat_2,682,ast_ok,,705999041d9443d7b20e14f6e18fc4636bb5bc9a918197616cab5ececee7e043,True,2,"[""RPi"", ""time""]","[""rpi-gpio""]","[""rpi-gpio""]",[]
deepseekcoder,Base,A,682__repeat_3,682,ast_ok,,dd813bc9ac88c5c0d80706c9c2c04cb326f7d3299700518e9808c2e20f18c9bb,True,2,"[""RPi"", ""time""]","[""rpi-gpio""]","[""rpi-gpio""]",[]
deepseekcoder,Base,A,682__repeat_4,682,ast_ok,,c5052710f37352c45cb26da2896c13947760443341ba3e9e71ff9576097146c9,True,2,"[""RPi"", ""time""]","[""rpi-gpio""]","[""rpi-gpio""]",[]
deepseekcoder,Base,A,682__repeat_5,682,ast_ok,,ea4fd4f8bd1eadc57a12376c02a879acc11f9f894b8b30df66a16bdfa034b186,True,2,"[""RPi"", ""time""]",[],[],[]
deepseekcoder,Base,A,2939__repeat_1,2939,ast_ok,,60a19ecdcba554d712c30321f9186d597e219a003b4511df45cb4dad0fdce086,True,1,"[""google""]","[""google-api-python-client""]","[""google-api-python-client""]",[]
deepseekcoder,Base,A,2939__repeat_2,2939,ast_ok,,7e2bcffb71a961ee4a2c3b446b7e84972492994b7551362e6f0c2fc2e6a8a936,True,1,"[""google""]","[""google-api-python-client""]","[""google-api-python-client""]",[]
deepseekcoder,Base,A,2939__repeat_3,2939,ast_ok,,3b40c443d11ebad9ba64700cc2ee9bdcc97cf052fdac6ca52e014ccb8ede0b92,True,1,"[""google""]","[""google-api-python-client""]","[""google-api-python-client""]",[]
deepseekcoder,Base,A,2939__repeat_4,2939,ast_ok,,fe3069ee1f8ad0cfe941867d2d2bd8f655608640d0f39fe86d8501554ce69314,True,3,"[""google""]","[""google-api-python-client""]","[""google-api-python-client""]",[]
deepseekcoder,Base,A,2939__repeat_5,2939,ast_ok,,1dc5d9081d333687fda95bd3c901de72ad96a298bb9d5251f1958638a004fcb2,True,2,"[""google""]","[""google-api-python-client"", ""google-auth-httplib2"", ""google-auth-oauthlib""]","[""google-api-python-client"", ""google-auth-httplib2"", ""google-auth-oauthlib""]",[]
deepseekcoder,Base,A,88__repeat_1,88,ast_ok,,040f08be3a507026986c50628da775d4d3c2b008521a7fbc966ae4f584b4a360,True,6,"[""opentelemetry""]","[""opentelemetry-api"", ""opentelemetry-sdk""]","[""opentelemetry-api"", ""opentelemetry-sdk""]",[]
deepseekcoder,Base,A,88__repeat_2,88,ast_ok,,c80841d5b894ba9ac09477a7c58cbcefc2afbb48dac09a5437fa267b2965169f,True,4,"[""opentelemetry""]","[""opentelemetry""]",[],"[""opentelemetry""]"
deepseekcoder,Base,A,88__repeat_3,88,ast_ok,,498c8a746b77c3c05315371f5ab2dd83590c4632162e725e91b4b0ca3c2c8c78,True,6,"[""opentelemetry""]","[""opentelemetry""]",[],"[""opentelemetry""]"
deepseekcoder,Base,A,88__repeat_4,88,ast_ok,,ba347ceea89f3e690fd38df4ab53292f1e450252c997aca8b76a16f7942091a5,True,6,"[""opentelemetry""]","[""opentelemetry""]",[],"[""opentelemetry""]"
deepseekcoder,Base,A,88__repeat_5,88,ast_ok,,b01812e42bd71d163578a29f839031f4de247d322bfa62c93b5a87389331d73e,True,4,"[""opentelemetry""]","[""opentelemetry-api"", ""opentelemetry-sdk""]","[""opentelemetry-api"", ""opentelemetry-sdk""]",[]
deepseekcoder,Base,A,1871__repeat_1,1871,ast_ok,,d3a7cf605f5b8aa47eb41eeb2d1bdf1c2621dc8213087d4c629984b6af52aea9,True,3,"[""google""]","[""google-api-python-client""]","[""google-api-python-client""]",[]
deepseekcoder,Base,A,1871__repeat_2,1871,ast_ok,,c5d8aff9ba203bf38260800713ae18580f090b9c60ad4b974f462d7fba2d1005,True,2,"[""google""]","[""google-api-python-client""]","[""google-api-python-client""]",[]
deepseekcoder,Base,A,1871__repeat_3,1871,ast_ok,,89c64bfe588826fe4fb681bdee1325ee7c6d886b867adaecb63e0288abe03c31,True,2,"[""json"", ""requests""]","[""requests""]","[""requests""]",[]
deepseekcoder,Base,A,1871__repeat_4,1871,ast_ok,,7927e5f0caeb27d493566ffca775f0efa25395fb4eb5860510f801d429a7d573,True,1,"[""google""]","[""google-api-python-client"", ""google-auth"", ""google-auth-asyncio"", ""google-auth-httplib2"", ""google-auth-oauthlib""]","[""google-api-python-client"", ""google-auth"", ""google-auth-httplib2"", ""google-auth-oauthlib""]","[""google-auth-asyncio""]"
deepseekcoder,Base,A,1871__repeat_5,1871,parse_failure,SyntaxError,9535c8e42f12cf6f0f9a85d3ad711fe5e2bda63c142b3583f49d604a0e95a9b4,True,0,"[""google""]","[""google-api-python-client""]","[""google-api-python-client""]",[]
deepseekcoder,Base,A,4863__repeat_1,4863,ast_ok,,aab447e85c004ee8c7bb13c62b7501200cd43235bb22bb5e80a39d070c340c77,True,7,"[""json"", ""tencentcloud""]","[""tencentcloud""]",[],"[""tencentcloud""]"
deepseekcoder,Base,A,4863__repeat_2,4863,parse_failure,SyntaxError,3cde50b5f065f47a8146ae5f949fdce5b3358c9ed18fabdc097d6940418dc02b,True,0,"[""json"", ""tencentcloud""]","[""tencentcloud""]",[],"[""tencentcloud""]"
deepseekcoder,Base,A,4863__repeat_3,4863,ast_ok,,a82fb9a3a859e1af6d01294de41ffa96ba2061c37d3b42a811d737223a05d936,True,2,"[""json"", ""tencentcloud""]","[""tencentcloud""]",[],"[""tencentcloud""]"
deepseekcoder,Base,A,4863__repeat_4,4863,ast_ok,,44e77e30b96374bbbaa962da1028095356b85119c9d050b08235fc9970823412,True,2,"[""json"", ""tencentcloud""]","[""tencentcloud""]",[],"[""tencentcloud""]"
deepseekcoder,Base,A,4863__repeat_5,4863,ast_ok,,379f8b13ccb54196a0e8e8cee4d6e66ebd14a93668967ef7b3f77d82a033b69a,True,5,"[""tencentcloud""]","[""tencentcloud-sdk-python""]","[""tencentcloud-sdk-python""]",[]
deepseekcoder,Base,A,4809__repeat_1,4809,ast_ok,,a87c1ec21c584efd6fe03c9e014749be88009d5dd0b09189ab8ac15a60f780ee,True,5,"[""dbt"", ""os"", ""pydanny"", ""pytest""]","[""dbt"", ""pydanny"", ""pytest""]","[""dbt"", ""pytest""]","[""pydanny""]"
deepseekcoder,Base,A,4809__repeat_2,4809,ast_ok,,51e881fa2b708c2a252bbede1d855a8c0ab29ceb87c75e93d1a4d5fc142a83fd,True,4,"[""os"", ""pydanny"", ""pytest_cov"", ""subprocess""]","[""pydanny"", ""pytest-cov""]","[""pytest-cov""]","[""pydanny""]"
deepseekcoder,Base,A,4809__repeat_3,4809,ast_ok,,f6c05649589c8b30c60ecaaded29ac4c3cbda892c57531c6dfb6bf2301875806,True,6,"[""dbt"", ""pydanny"", ""pytest"", ""pytest_cov""]","[""dbt"", ""pytest"", ""pytest-cov""]","[""dbt"", ""pytest"", ""pytest-cov""]",[]
deepseekcoder,Base,A,4809__repeat_4,4809,ast_ok,,a14ed57d68c316f8bf432b28397605e85dff36f8c5ad323b37792876182de978,True,5,"[""dbt"", ""os"", ""pydanny"", ""pytest""]","[""dbt"", ""pytest""]","[""dbt"", ""pytest""]",[]
deepseekcoder,Base,A,4809__repeat_5,4809,parse_failure,SyntaxError,5154bafc234e7163bb8152099392cc2d30584268c59ede443a117f83f9f282f5,True,0,"[""dbt"", ""pydanny"", ""pytest""]","[""dbt"", ""pytest""]","[""dbt"", ""pytest""]",[]
deepseekcoder,Base,A,3994__repeat_1,3994,ast_ok,,4f932cecfc7580ba525b0ddb97ccfb54395de206e37bdd6af975cdd72be8962e,True,3,"[""flake8"", ""os"", ""subprocess""]","[""flake8""]","[""flake8""]",[]
deepseekcoder,Base,A,3994__repeat_2,3994,parse_failure,SyntaxError,ddd046d675a28c51d0b65e85b6e8390e74be0a6acdbdde21e3850eb434036028,True,0,"[""os"", ""subprocess"", ""sys""]",[],[],[]
deepseekcoder,Base,A,3994__repeat_3,3994,ast_ok,,ec9fa03d53a132d94c7a8554b7ae90ee18ca2a4f035b7d4cc70499f42ae722e3,True,1,"[""flake8""]","[""flake8""]","[""flake8""]",[]
deepseekcoder,Base,A,3994__repeat_4,3994,ast_ok,,5772267e2f90c0f6c2cc9b0b66c2032fbe577719606ff90e1c2d4ff4ce87530d,True,1,"[""flake8""]","[""flake8""]","[""flake8""]",[]
deepseekcoder,Base,A,3994__repeat_5,3994,ast_ok,,00497a8fd73a51b6ab2f886cba8f24233ab5b0b436090bb19e4d2355823ad4d5,True,1,"[""subprocess""]",[],[],[]
deepseekcoder,Base,A,1217__repeat_1,1217,ast_ok,,0453c553954266ef6e15323957071ae7fca2c7b32d7823b500e996f57ee6bdd3,True,1,"[""selenium""]","[""selenium""]","[""selenium""]",[]
deepseekcoder,Base,A,1217__repeat_2,1217,ast_ok,,206ba6de13d24ae1612d7e4bc61bfd9858912006fa3b2b24cb1e8df0b4305821,True,3,"[""selenium"", ""webdriver_manager""]","[""selenium"", ""webdriver-manager""]","[""selenium"", ""webdriver-manager""]",[]
deepseekcoder,Base,A,1217__repeat_3,1217,parse_failure,SyntaxError,44825a7eef76d7cce29f592fc3c52b49456100e73dd6e89c11e9c2d6ac40876c,True,0,"[""selenium"", ""webdriver_manager""]","[""selenium"", ""webdriver-manager""]","[""selenium"", ""webdriver-manager""]",[]
deepseekcoder,Base,A,1217__repeat_4,1217,ast_ok,,228f734b822d4665d45046b0509007e09d32ee56dde1819a47e941e7b9544a2b,True,6,"[""selenium""]","[""selenium""]","[""selenium""]",[]
deepseekcoder,Base,A,1217__repeat_5,1217,ast_ok,,0dd78a63c96695d324ef233548626f245cc32f779be1a1830f99e76ce124f4f2,True,4,"[""selenium"", ""webdriver_manager""]","[""selenium"", ""webdriver-manager""]","[""selenium"", ""webdriver-manager""]",[]
deepseekcoder,Base,A,1293__repeat_1,1293,ast_ok,,b8051fcc4a12b862647a15a1601e0325cb9ba59dae0db8ad2b585ace55e9047a,True,2,"[""gmpy2""]","[""gmpy2""]","[""gmpy2""]",[]
deepseekcoder,Base,A,1293__repeat_2,1293,ast_ok,,51c8f728ec9fee3c95ab1df5ad0280624a865453ac89367be009e81bfdca36e7,True,8,"[""gmpy2""]","[""gmpy2""]","[""gmpy2""]",[]
deepseekcoder,Base,A,1293__repeat_3,1293,ast_ok,,c70572ff47d2ec6c4bc13b623c9951604b8afd7d8a9fbb5c5e3888d68b880a36,True,16,"[""gmpy2""]","[""gmpy2""]","[""gmpy2""]",[]
deepseekcoder,Base,A,1293__repeat_4,1293,ast_ok,,d008180cfc142dc58ae4aa8ff5be2079d59c11ff86a3ca90a46fe21eb5a82942,True,1,"[""gmpy2""]","[""gmpy2""]","[""gmpy2""]",[]
deepseekcoder,Base,A,1293__repeat_5,1293,ast_ok,,3844aa12184e1fe6c3e14c49433596d0781f4bf993e90005c401ebf5a869bd30,True,1,"[""gmpy2""]","[""gmpy2""]","[""gmpy2""]",[]
deepseekcoder,Base,A,241__repeat_1,241,ast_ok,,9138e0e836936923da0cdc36f99036998ff7b665b110759e0d3d27916d6c9e52,True,3,"[""fastapi"", ""fastapi_prometheus"", ""prometheus_client""]","[""fastapi"", ""fastapi-prometheus"", ""prometheus-client""]","[""fastapi"", ""prometheus-client""]","[""fastapi-prometheus""]"
