model,method,fold,generation_id,prompt_id,import_path,top_level,kind,line,extraction
deepseekcoder,BOUND,C,2845__repeat_1,2845,label_studio_sdk,label_studio_sdk,absolute,2,partial_line_ast
deepseekcoder,BOUND,C,2845__repeat_1,2845,label_studio_sdk,label_studio_sdk,absolute,3,partial_line_ast
deepseekcoder,BOUND,C,2845__repeat_1,2845,label_studio_sdk,label_studio_sdk,absolute,4,partial_line_ast
deepseekcoder,BOUND,C,2845__repeat_1,2845,label_studio_sdk,label_studio_sdk,absolute,5,partial_line_ast
deepseekcoder,BOUND,C,2845__repeat_1,2845,label_studio_sdk,label_studio_sdk,absolute,6,partial_line_ast
deepseekcoder,BOUND,C,3063__repeat_1,3063,dapr.clients,dapr,absolute,3,partial_line_ast
deepseekcoder,BOUND,C,2773__repeat_3,2773,boto3,boto3,absolute,1,partial_line_ast
deepseekcoder,BOUND,C,1366__repeat_1,1366,dxpy,dxpy,absolute,1,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,os,os,standard_library,1,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,re,re,standard_library,2,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,markdown_it,markdown_it,absolute,3,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,markdown_it.utils,markdown_it,absolute,4,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,mkdocs.structure.files,mkdocs,absolute,5,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,mkdocs.config,mkdocs,absolute,6,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,mkdocs.structure.pages,mkdocs,absolute,7,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,mkdocs.commands.build,mkdocs,absolute,8,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,diagrams,diagrams,absolute,9,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,diagrams.aws.compute,diagrams,absolute,10,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,diagrams.aws.database,diagrams,absolute,11,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,diagrams.aws.network,diagrams,absolute,12,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_1,1085,diagrams.aws.storage,diagrams,absolute,13,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_2,1085,mkdocs,mkdocs,absolute,1,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_2,1085,mkdocs.config,mkdocs,absolute,2,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_2,1085,mkdocs.structure.files,mkdocs,absolute,3,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_2,1085,mkdocs.structure.pages,mkdocs,absolute,4,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_2,1085,mkdocs.commands.build,mkdocs,absolute,5,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_2,1085,mkdocs.utils,mkdocs,absolute,6,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_2,1085,subprocess,subprocess,standard_library,7,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_2,1085,pymdownx.superfences,pymdownx,absolute,8,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_2,1085,mkdocs.config,mkdocs,absolute,9,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs,mkdocs,absolute,3,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.config.base,mkdocs,absolute,4,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.commands.build,mkdocs,absolute,5,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.commands.serve,mkdocs,absolute,6,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.commands.gh_deploy,mkdocs,absolute,7,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.commands.new,mkdocs,absolute,8,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.config.config_options,mkdocs,absolute,9,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files,mkdocs,absolute,10,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.pages,mkdocs,absolute,11,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.utils,mkdocs,absolute,12,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.nav,mkdocs,absolute,13,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.toc,mkdocs,absolute,14,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file,mkdocs,absolute,15,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.page,mkdocs,absolute,16,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.readme,mkdocs,absolute,17,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.directory,mkdocs,absolute,18,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.nav,mkdocs,absolute,19,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.theme,mkdocs,absolute,20,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.site,mkdocs,absolute,21,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.media,mkdocs,absolute,22,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.assets,mkdocs,absolute,23,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.data,mkdocs,absolute,24,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.javascript,mkdocs,absolute,25,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.css,mkdocs,absolute,26,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.html,mkdocs,absolute,27,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.image,mkdocs,absolute,28,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.attachment,mkdocs,absolute,29,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.static_files,mkdocs,absolute,30,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.document_types,mkdocs,absolute,31,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.config_file,mkdocs,absolute,32,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.readme_file,mkdocs,absolute,33,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.markdown_file,mkdocs,absolute,34,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.html_file,mkdocs,absolute,35,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.attachment_file,mkdocs,absolute,36,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.image_file,mkdocs,absolute,37,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.javascript_file,mkdocs,absolute,38,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.css_file,mkdocs,absolute,39,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.directory_file,mkdocs,absolute,40,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.site_file,mkdocs,absolute,41,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.media_file,mkdocs,absolute,42,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.assets_file,mkdocs,absolute,43,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.data_file,mkdocs,absolute,44,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.theme_file,mkdocs,absolute,45,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.page_file,mkdocs,absolute,46,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.document,mkdocs,absolute,47,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.nav_file,mkdocs,absolute,48,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.site_file,mkdocs,absolute,49,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.media_file,mkdocs,absolute,50,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.assets_file,mkdocs,absolute,51,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.data_file,mkdocs,absolute,52,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.theme_file,mkdocs,absolute,53,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.page_file,mkdocs,absolute,54,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,55,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,56,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,57,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,58,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,59,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,60,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,61,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,62,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,63,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,64,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,65,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,66,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,67,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,68,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,69,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,70,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,71,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,72,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,73,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,74,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,75,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,76,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,77,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,78,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,79,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,80,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,81,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,82,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,83,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,84,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,85,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,86,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,87,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,88,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,89,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,90,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,91,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,92,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,93,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,94,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,95,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,96,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,97,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,98,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,99,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,100,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,101,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,102,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,103,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,104,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,105,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,106,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,107,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,108,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,109,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,110,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,111,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,112,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,113,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,114,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,115,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,116,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,117,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,118,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,119,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,120,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,121,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,122,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,123,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,124,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,125,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,126,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,127,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,128,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,129,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,130,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,131,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,132,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,133,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,134,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,135,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,136,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,137,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,138,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,139,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,140,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,141,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,142,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,143,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,144,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,145,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,146,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,147,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,148,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,149,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,150,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,151,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,152,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,153,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,154,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,155,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_type,mkdocs,absolute,156,partial_line_ast
deepseekcoder,BOUND,C,1085__repeat_4,1085,mkdocs.structure.files.file_types,mkdocs,absolute,157,partial_line_ast
