model,method,fold,generation_id,parso_count,tokenizer_count,extra_vs_tokenizer,missing_vs_tokenizer,rejected_import_nodes,boundary_rejected_nodes,parser_error
deepseekcoder,ROME,A,4863__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4863__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4863__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4809__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4809__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4809__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4809__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4809__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,3994__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,3994__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,3994__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,3994__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,3994__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1217__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1217__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1217__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1217__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1217__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1293__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1293__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1293__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1293__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1293__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,241__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,241__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,241__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,241__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,241__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,3916__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,3916__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,3916__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,3916__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,3916__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4659__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4659__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4659__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4659__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4659__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,84__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,84__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,84__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,84__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,84__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4355__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4355__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4355__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4355__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4355__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2010__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2010__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2010__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2010__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2010__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1683__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1683__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1683__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1683__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1683__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,250__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,250__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,250__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,250__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,250__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4887__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4887__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4887__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4887__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4887__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4729__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4729__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4729__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4729__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4729__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2222__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2222__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2222__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2222__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2222__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1645__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1645__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1645__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1645__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1645__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2483__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2483__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2483__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2483__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2483__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2496__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2496__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2496__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2496__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2496__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,3508__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,3508__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,3508__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,3508__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,3508__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2480__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2480__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2480__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2480__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2480__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2882__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2882__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2882__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2882__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2882__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,146__repeat_1,0,0,[],[],0,0,TimeoutError: Parso per-answer time limit
deepseekcoder,ROME,A,146__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,146__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,146__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,146__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1020__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1020__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1020__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1020__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1020__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4521__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4521__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4521__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4521__repeat_4,0,0,[],[],0,1,
deepseekcoder,ROME,A,4521__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2026__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2026__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2026__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2026__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2026__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,540__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,540__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,540__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,540__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,540__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1798__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1798__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1798__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1798__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1798__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,399__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,399__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,399__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,399__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,399__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2364__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2364__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2364__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2364__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2364__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2250__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2250__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2250__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2250__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2250__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,3562__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,3562__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,3562__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,3562__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,3562__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2931__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2931__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2931__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2931__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2931__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1610__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1610__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1610__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1610__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1610__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4559__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4559__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4559__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4559__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4559__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,637__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,637__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,637__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,637__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,637__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4825__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4825__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4825__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4825__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4825__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2465__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2465__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2465__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2465__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2465__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1316__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1316__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1316__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1316__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1316__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4881__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4881__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4881__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4881__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4881__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2611__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2611__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2611__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2611__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2611__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,55__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,55__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,55__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,55__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,55__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,3343__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,3343__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,3343__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,3343__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,3343__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4344__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4344__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4344__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4344__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4344__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2113__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2113__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2113__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2113__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2113__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,64__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,64__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,64__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,64__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,64__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1448__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1448__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1448__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1448__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1448__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1725__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1725__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1725__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1725__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1725__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2195__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2195__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2195__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2195__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2195__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,2398__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,2398__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,2398__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,2398__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,2398__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,3693__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,3693__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,3693__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,3693__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,3693__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4081__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4081__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4081__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4081__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4081__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4856__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4856__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4856__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4856__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4856__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4299__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4299__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4299__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4299__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4299__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,1522__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,1522__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,1522__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,1522__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,1522__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,3155__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,3155__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,3155__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,3155__repeat_4,0,0,[],[],0,1,
deepseekcoder,ROME,A,3155__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,313__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,313__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,313__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,313__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,313__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,3784__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,3784__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,3784__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,3784__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,3784__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4196__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4196__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4196__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4196__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4196__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,982__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,982__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,982__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,982__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,982__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4386__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4386__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4386__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4386__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4386__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,4117__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,4117__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,4117__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,4117__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,4117__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,A,446__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,A,446__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,A,446__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,A,446__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,A,446__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,270__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,270__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,270__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,270__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,270__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,4126__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,4126__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,4126__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,4126__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,4126__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,2845__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,2845__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,2845__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,2845__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,2845__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,782__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,782__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,782__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,782__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,782__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,3302__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,3302__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,3302__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,3302__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,3302__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,3063__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,3063__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,3063__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,3063__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,3063__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,2000__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,2000__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,2000__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,2000__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,2000__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,2347__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,2347__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,2347__repeat_3,0,0,[],[],0,1,
deepseekcoder,ROME,B,2347__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,2347__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,59__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,59__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,59__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,59__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,59__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,4381__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,4381__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,4381__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,4381__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,4381__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,547__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,547__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,547__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,547__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,547__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,4477__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,4477__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,4477__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,4477__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,4477__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,3959__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,3959__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,3959__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,3959__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,3959__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,4699__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,4699__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,4699__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,4699__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,4699__repeat_5,0,0,[],[],0,0,
deepseekcoder,ROME,B,4789__repeat_1,0,0,[],[],0,0,
deepseekcoder,ROME,B,4789__repeat_2,0,0,[],[],0,0,
deepseekcoder,ROME,B,4789__repeat_3,0,0,[],[],0,0,
deepseekcoder,ROME,B,4789__repeat_4,0,0,[],[],0,0,
deepseekcoder,ROME,B,4789__repeat_5,0,0,[],[],0,0,
